코드,설명
330620,"구강 또는 치아 위생 제제, 치아 사이를 청소하는 데 사용되는 실(치실); 나일론이나 그 밖의 폴리아미드의 것;    강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것;  나일론이나 그 밖의 폴리아미드의 것;   강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것;   70데시텍스를 초과하지 않는 것, 나일론이나 그 밖의 폴리아미드의 것;   강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것; 나일론이나 그 밖의 폴리아미드의 것;   강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것; 나일론이나 그 밖의 폴리아미드의 것;  강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것;  70데시텍스를 초과하지 않는 것, 나일론이나 그 밖의 폴리아미드의 것;  강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것;  기타, 나일론이나 그 밖의 폴리아미드의 것;나일론이나 그 밖의 폴리아미드의 것;   강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것; 나일론이나 그 밖의 폴리아미드의 것;  강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것;  70데시텍스를 초과하지 않는 것, 나일론이나 그 밖의 폴리아미드의 것;  강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것;나일론이나 그 밖의 폴리아미드의 것;  강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것;나일론이나 그 밖의 폴리아미드의 것; 강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것; 70데시텍스를 초과하지 않는 것, 나일론이나 그 밖의 폴리아미드의 것; 강력사나 단사로서 꼬임이 없거나 미터당 50회 이하의 꼬임의 것; 기타, 나일론이나 그 밖의 폴리아미드의 것;구성하는 단사가 50텍스를 초과하는 것, 기타"
330690,"구강 또는 치과 위생 제제, 치약 이외의 제품; 구강위생용 제품류, 치과위생용 제품류"
330710,"향수, 화장품 또는 화장실 준비물; 면도 전, 면도 또는 애프터 쉐이브 준비물; 애프터 셰이빙로션, 기타"
330720,"향수, 화장품 또는 화장실용 준비물, 개인용 탈취제 및 발한 억제제; 인체용 탈취제와 땀 억제제"
330730,"향수, 화장품 또는 화장실용 제제, 향이 나는 입욕제 및 기타 목욕용 제제; 가향한 목욕용 염, 그 밖의 목욕용 제품류"
330741,"향수 및 탈취제; 실내용 향수 또는 탈취제, 아가르바티 및 기타 연소하여 작동하는 냄새를 유발하는 제제(종교 의식에 사용되는 것 포함); 아가바티(agarbatti)와 그 밖의 연소시켜 사용하는 향기성의 조제품"
330749,"향수 및 탈취제, 실내용 향수 또는 탈취제(연소 방식으로 작동하는 것은 제외); 기타"
330790,"향수 및 탈취제; 향료 또는 탈취제 n.e.c. 상품 제번호. 3307; 탈모제, 콘택트렌즈의 액이나 의안의 액, 마스크 팩, 기타"
340111,"비누 및 유기 표면 활성 제품; 비누 또는 세제가 함침, 코팅 또는 덮여 있는 화장실용 바, 케이크, 성형된 형태 및 종이, 솜, 펠트 및 부직포(의약품 포함)의 형태.; 약용비누, 기타"
340119,"비누 및 유기 표면 활성 제품; 비누 또는 세제를 함침, 코팅 또는 덮은 바, 케이크, 성형된 형태 및 종이, 솜, 펠트 및 부직포의 형태로 화장실용이 아닌 제품.; 비누, 유기계면활성제품과 조제품(막대(bar) 모양ㆍ케이크 모양ㆍ주형 모양으로 된 것);세탁비누, 기타, 비누나 세제를 침투시키거나 도포한 종이ㆍ워딩(wadding)ㆍ펠트(felt)와 부직포"
340120,비누; 품목 번호에 열거되지 않은 형태. 3401.11; 그 밖의 모양의 비누
340130,"비누 함유 여부에 관계없이 액체 또는 크림 형태로 소매용으로 판매되는 유기농 표면 활성 제품 및 피부 세정용 제제; 피부세척용 유기계면활성제품과 조제품(액체나 크림 형태의 소매용으로 한정하며, 비누를 함유한 것인지에 상관없다)"
340231,음이온성 유기 표면 활성제(비누 제외); 소매 판매 여부에 관계없이 선형 알킬벤젠 설폰산 및 그 염류; 선형 알킬벤젠 술폰산과 그 염
340239,"음이온성 유기 계면 활성제(비누 제외), 소매 판매 여부에 관계없이 선형 알킬벤젠 설폰산 및 그 염류 제외; 기타"
340241,"유기 표면 활성제; 양이온성(비누 제외), 소매 판매 여부에 관계없이; 양이온성"
340242,"유기 계면 활성제, 비이온성(비누 제외), 소매 판매 여부와 관계없이; 농약원제(農藥原劑)(?농약관리법?에 따라 등록된 것으로 한정한다), 기타"
340249,"유기 표면 활성제; 소매 판매용인지 여부, 품목 번호. 3402; 기타"
340250,"세척 및 세정제; 비누 함유 여부에 관계없이 표면 활성인 분말, 플레이크 및 과립(제3401호의 것 제외), 소매용으로 판매되는 것; 조제 세제, 조제 청정제, 기타"
340290,"세척 및 세정제, 비누 함유 여부에 관계없이 표면 활성, 보조 세척제(3401호의 것 제외), 소매용이 아닌 것, 보조 세척제 포함; 조제 계면활성제, 조제 세제, 조제 청정제"
340311,"윤활제; 역청광물에서 얻은 석유유 또는 오일을 70%(중량 기준) 미만 함유한 섬유 및 유사 물질(가죽, 모피 등)의 처리용.; 방직용 재료의 처리용 조제품, 가죽이나 모피의 처리용 조제품, 기타"
340319,"윤활제; (섬유 및 이와 유사한 물질의 처리용 제외) 역청광물에서 얻은 석유유 또는 오일을 70%(중량 기준) 미만 함유하는 윤활제.; 조제 절삭유, 방청제나 부식방지제, 이형(mold release) 조제품, 신선용(伸線用) 조제 윤활제, 기타"
340391,"윤활제; 섬유 및 이와 유사한 재료(가죽, 모피 등)의 처리용(석유유 또는 역청광물에서 얻은 오일을 포함하지 않음); 방직용 재료의 처리용 조제품, 가죽이나 모피의 처리용 조제품, 기타"
340399,"윤활제; 섬유 및 이와 유사한 물질의 처리를 제외하고, 석유 오일 또는 역청광물에서 얻은 오일을 포함하지 않는 것.; 조제 절삭유, 신선용(伸線用) 조제 윤활제, 기타"
340420,왁스; 폴리(옥시에틸렌)(폴리에틸렌글리콜)의 인공 및 조제 왁스; 폴리(옥시에틸렌)(폴리에틸렌글리콜)의 것
340490,"왁스; 폴리에틸렌 글리콜 이외의 인공 및 조제 왁스; 인조 왁스;클로로 파라핀왁스, 폴리알킬렌왁스, 화학적으로 변성한 갈탄왁스, 기타, 조제 왁스"
340510,"광택제, 크림 및 이와 유사한 제제, 신발 또는 가죽용, 품목 번호 2의 왁스 제외. 3404; 신발용이나 가죽용 광택제ㆍ크림과 이와 유사한 조제품"
340520,"광택제, 크림 및 이와 유사한 제제; 목재 가구, 바닥 또는 기타 목공예품의 유지 관리를 위한 것으로서, 품목번호 3401의 왁스는 제외한다. 3404; 목제가구ㆍ마루나 그 밖의 목제품의 유지용 광택제ㆍ크림과 이와 유사한 조제품"
340530,"광택제, 크림 및 이와 유사한 제제; 코치워크용, 금속 광택제 이외의 왁스, 제목 번호. 3404; 차체(coachwork)용 광택제와 이와 유사한 조제품(금속용 광택제는 제외한다)"
340540,"수세미 페이스트 및 분말 및 기타 수세제(종이, 솜, 펠트, 부직포, 셀룰러 플라스틱, 셀룰러 고무, 함침, 코팅 또는 덮개 형태 여부에 관계없이); 조제 연마페이스트(paste)ㆍ조제 연마가루와 그 밖의 연마용 조제품"
340590,"광택제, 크림 및 이와 유사한 제제; 세번 번호. 3405호의 왁스는 제외한다. 3404; 금속용 광택제와 크림;다이아몬드 가루나 더스트를 기본 재료로 한 것, 기타, 기타"
340600,"양초, 테이퍼 등; 양초와 이와 유사한 물품"
340700,"모델링 페이스트; 치과용 왁스로 알려진 제제, 세트, 소매 판매용 포장 또는 접시, 말굽 모양, 스틱 또는 이와 유사한 형태로 포장된 기타 치과에서 사용하기 위한 제제; 조형용 페이스트(paste), 치과용 왁스나 치과용 인상재료, 플라스터를 기본 재료로 한 기타 치과용 조제품"
350110,"카제인; 커피 크리머 제조용, 기타"
350190,"카제인산염 및 기타 카제인 유도체, 카제인 접착제; 카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;    카세인산염(caseinate);  카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;   카세인산염(caseinate); 카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;   카세인산염(caseinate); 카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;  카세인산염(caseinate);  커피 크리머 제조용, 카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;   카세인산염(caseinate); 카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;  카세인산염(caseinate);카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;   카세인산염(caseinate); 카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;  카세인산염(caseinate);카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;  카세인산염(caseinate);카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체; 카세인산염(caseinate); 커피 크리머 제조용, 카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;  카세인산염(caseinate);카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체; 카세인산염(caseinate); 기타, 카세인산염(caseinate)과 그 밖의 카세인(casein) 유도체;그 밖의 카세인(casein) 유도체, 카세인 글루(casein glue)"
350211,"알부민; 계란 알부민, 건조; 건조한 것"
350219,알부민; 건조되지 않은 달걀 알부민; 기타
350220,알부민; 두 가지 이상의 유청 단백질 농축액을 포함한 우유 알부민; 밀크알부민(둘 이상의 유장단백질의 농축물을 포함한다)
350290,"알부민, 알부민산염 및 기타 알부민 유도체, 두 가지 이상의 유청 단백질 농축액을 포함한 계란 또는 우유 알부민 제외; 알부민산염과 그 밖의 알부민 유도체, 기타"
350300,"젤라틴(표면 가공 또는 착색 여부에 관계없이 직사각형 시트의 젤라틴 포함) 및 젤라틴 유도체, 아이싱글라스, 기타 동물성 접착제(카제인 접착제 제외), 제목 번호. 3501; 젤라틴과 젤라틴 유도체;젤라틴, 젤라틴 유도체, 아이징글라스(isinglass), 그 밖의 동물성 글루(glue)"
350400,"펩톤 및 그 유도체; 기타 단백질 물질 및 그 유도체는 크롬 도금 여부에 관계없이 포함되지 않거나 포함 된 분말을 숨 깁니다.; 펩톤(peptone)과 이들의 유도체;펩톤(peptone), 펩톤(peptone) 유도체, 그 밖의 단백질계 물질과 이들의 유도체;케라틴, 핵산단백질, 유리단백질, 기타, 하이드 파우더(hide powder)"
350510,"덱스트린 및 기타 변형 전분; 덱스트린, 가용성 전분(아밀로겐), 배소전분, 프리젤라티나이지드(pregelatinised)전분이나 스웰링 전분;식품용, 기타, 에테르화전분이나 에스테르화전분;식품용, 기타, 기타;식품용, 기타"
350520,"접착제; 전분 또는 덱스트린 또는 기타 변형 전분을 기반으로 합니다.; 전분 글루(glue), 덱스트린 글루(glue), 기타"
350610,"접착제 또는 접착제; 접착제 또는 접착제로 사용하기 위해 준비된, 접착제 또는 접착제로 사용하기에 적합한 제품, 순중량 1kg을 초과하지 않는 접착제 또는 접착제로 소매 판매를 위해 올려진 제품; 고무를 기본 재료로 한 것, 플라스틱(인조수지를 포함한다)을 기본 재료로 한 것, 기타"
350691,"접착제; 3901 ~ 3913의 폴리머 또는 고무에 기초하여 준비됨; 광학용 투명 점착 필름 접착제ㆍ광학용 투명 경화성 액상 접착제(평판디스플레이 또는 터치 감지 스크린 패널의 제조에 전용 또는 주로 사용되는 종류의 것으로 한정한다), 기타"
350699,"접착제 및 기타 접착제; 준비된, n.e.c.에 제목 없음. 3506, 순중량 1kg을 초과하지 않는 것; 비엔나 글루(glue), 기타"
350710,효소; 레넷 및 그 농축물; 레네트(rennet)와 이들의 농축물
350790,"효소 및 준비된 효소; 레넷 및 그 농축물 이외; 췌장계 효소, 파파인, 브로멜라인과 피신, 미생물에서 얻은 아밀라제와 프로테아제;아밀라제, 프로테아제, 펙틱효소, 기타"
360100,"폭발물, 추진성 분말; 흑색화약, 무연화약"
360200,"폭발물, 준비된 것; 추진성 분말 이외의 것; 폭약(화약은 제외한다)"
360310,안전 퓨즈; 도화선
360320,폭발하는 코드; 도폭선
360330,타악기 캡; 격발뇌관(percussion cap)
360340,폭발하는 캡; 뇌관(detonating cap)
360350,이그나이터; 점화기
360360,전기 기폭장치; 전기뇌관
360410,불꽃 제품; 불꽃놀이; 불꽃제품
360490,"불꽃 제품; 신호탄, 레인 로켓, 안개 신호 및 기타 불꽃 제품(불꽃놀이 제외); 신호용 조명탄, 기타"
