코드,설명
380869,살충제; 이 장의 부제목 2에 명시된 상품을 소매 판매용 또는 제제 또는 물품으로 순중량 함량이 7.5kg을 초과하는 포장에 담아 포장하는 것
380891,살충제; 이 장의 소제목 1 및 2에 명시된 상품을 포함하지 않고 소매 판매용 또는 조제 또는 물품으로 형태 또는 포장된 경우
380892,살균제; 이 장의 부제목 1에 명시된 상품을 포함하지 않고 소매 판매용 또는 조제 또는 물품으로 형태 또는 포장된 경우
380893,"제초제, 발아 방지 제품 및 식물 성장 조절제; 이 장의 부제목 1의 제품을 포함하지 않고 소매 판매 또는 조제 또는 물품으로 형태 또는 포장된 경우"
380894,소독제; 이 장의 소제목 주 1에 명시된 물품이 아닌 소매 판매용 또는 조제 또는 물품으로 형태 또는 포장된 것.
380899,쥐약 및 기타 유사한 제품 n.e.c.의 제목 번호. 3808.9; 이 장의 소제목 주 1에 지정된 상품을 포함하지 않고 소매 판매 또는 준비 또는 물품으로 형태 또는 포장에 넣는 경우
380910,"마감제 및 염료 운반체; 섬유, 종이, 가죽 등 산업에서 사용되는 염료 물질, 기타 제품 및 제제의 염색 또는 고착을 가속화하기 위해 아밀라세오스 물질 등을 기본으로 합니다."
380991,"마감제 및 염료 운반체; 섬유 산업에서 사용되는 염료 물질, 기타 제품 및 제제의 염색 또는 고정을 가속화하기 위한 것(아밀라세오스 물질을 기본으로 하는 것은 제외)."
380992,"마감제 및 염료 운반체; 제지 산업에서 사용되는 염료 물질, 기타 제품 및 제제의 염색 또는 고정을 가속화하기 위한 것(아밀라세오스 물질을 기본으로 하는 것 제외)"
380993,"마감제 및 염료 운반체; 가죽 또는 이와 유사한(종이 및 섬유 제외) 산업에서 사용되는 염료 물질, 기타 제품 및 제제의 염색 또는 고정을 촉진하기 위한 것(아밀라세오스 물질을 기본으로 하는 것은 제외)."
381010,"금속 표면을 위한 산세 제제, 금속 및 기타 재료로 구성된 납땜, 납땜 또는 용접 분말 및 페이스트"
381090,"플럭스 및 기타 보조 제제; 납땜, 브레이징 또는 용접용 또는 용접 전극 또는 봉의 코어 또는 코팅으로 사용되는 제제"
381111,"노크 방지 제제, 납 화합물 기반"
381119,"노크 방지 제제, 납 화합물 기반 제제 제외"
381121,윤활유 첨가제; 역청광물에서 얻은 석유 오일 또는 오일을 포함합니다.
381129,윤활유 첨가제; 석유 오일 또는 역청광물에서 얻은 오일을 포함하지 않습니다.
381190,"산화 및 잇몸 억제제, 점도 개선제, 부식 방지제, 광유 또는 광유로 사용되는 액체(가솔린 포함)를 위한 기타 준비된 첨가제, n.e.c.의 제목에 없음. 3811"
381210,고무 가속기; 준비
381220,"가소제, 화합물; 고무 또는 플라스틱용"
381231,"산화 방지제 및 기타 화합물 안정제, 고무 또는 플라스틱의 경우 2,2,4-트리메틸-1,2-디하이드로퀴놀린(TMQ) 올리고머의 혼합물"
381239,"산화 방지제 및 기타 화합물 안정제, 고무 또는 플라스틱의 경우 2,2,4-트리메틸-1,2-디하이드로퀴놀린(TMQ) 올리고머의 혼합물을 제외한 기타 화합물 안정제"
381300,"소화기, 소화 수류탄 준비 및 충전, 충전된 소화 수류탄"
381400,"용제 및 희석제; 유기 복합 용제 및 희석제, 기타 또는 포함, 준비된 페인트 또는 광택제 제거제"
381511,"지원되는 촉매; 니켈 또는 니켈 화합물을 활성 물질로 하는 반응 개시제, 반응 촉진제 및 촉매 제제, 기타 또는 포함됨."
381512,"지원되는 촉매; 귀금속 또는 귀금속 화합물을 활성 물질로 하는 반응 개시제, 반응 촉진제 및 촉매 제제, 기타 또는 포함됨"
381519,"지원되는 촉매; 니켈 또는 귀금속 또는 그 화합물 이외의 활성 물질을 포함하는 반응 개시제, 반응 촉진제 및 촉매 제제, 기타 또는 포함됨."
381590,"반응 개시제, 반응 촉진제 및 촉매 제제, 지원되지 않거나 포함되지 않거나 포함됨"
381600,"제목 38.01의 제품 이외의 백운석 래밍 믹스를 포함한 내화 시멘트, 모르타르, 콘크리트 및 이와 유사한 조성물"
381700,"혼합 알킬벤젠 및 혼합 알킬나프탈렌, 호 번호. 2707 또는 2902"
381800,"화학 원소; 전자 제품에 사용하기 위해 디스크, 웨이퍼 또는 이와 유사한 형태로 도핑된 것; 전자 제품에 사용하기 위해 도핑된 화학 화합물"
381900,"유압 유체; 브레이크 및 기타 유압 변속기를 위해 준비된 액체로, 석유 오일 또는 역청광물에서 얻은 오일을 중량 대비 70% 미만으로 함유하지 않거나 함유하지 않는 것"
382000,동결 방지 제제 및 준비된 제빙액
382100,"미생물(바이러스 등 포함) 또는 식물, 인간 또는 동물 세포의 개발 또는 유지를 위해 준비된 배양 배지"
382211,"시약; 백킹된 진단 또는 실험실 시약, 백킹 여부, 키트 형태 여부에 관계없이 준비된 진단 또는 실험실 시약; 말라리아의 경우"
382212,"시약; 키트 형태이든 아니든, 백킹에 장착되어 있든 없든, 준비된 진단 또는 실험실 시약; 지카 및 Aedes 속의 모기에 의해 전염되는 기타 질병에 대한 진단 또는 실험실 시약."
382213,"시약; 백킹된 진단 또는 실험실 시약, 백킹 여부, 키트 형태 여부에 관계없이 준비된 진단 또는 실험실 시약, 혈액 그룹화용 시약"
382219,"시약; 지지대 위에 있는 진단 또는 실험실 시약, 지지대 위에 있든 없든, 키트 형태로 올려져 있든 없든 간에 준비된 진단 또는 실험실 시약; 품목 3822.1의 n.e.c."
382290,"시약; 30.06류의 시약 이외에 백킹에 부착된 진단 또는 실험실 시약, 백킹 여부에 관계없이 준비된 진단 또는 실험실 시약, 키트 형태로 올려진 것; 3822류의 인증된 참고 자료, n.e.c."
382311,"산업용 모노카복실 지방산, 정제에서 나오는 산성 오일, 스테아르산"
382312,"산업용 모노 카르 복실 지방산, 정제에서 나오는 산성 오일; 올레산"
382313,"산업용 모노카복실 지방산, 정제에서 나오는 산성 오일, 톨 오일 지방산"
382319,"산업용 모노카복실 지방산, 정제 과정에서 발생하는 산성 오일(스테아르산, 올레산 또는 톨유 지방산 제외)"
382370,산업용 지방 알코올
382410,"준비된 바인더, 파운드리 몰드 또는 코어용"
382430,"금속 탄화물, 비응집성; 함께 또는 금속 바인더와 혼합됨"
382440,"시멘트, 모르타르 또는 콘크리트; 준비된 첨가제"
382450,모르타르 및 콘크리트; 비내화성
382460,소르비톨; 소제목 no. 2905.44
382481,"화학 제품, 혼합물 및 제제, 이 장의 부제목 3에 명시된 제품 포함, 옥시란(에틸렌 옥사이드) 포함"
382482,"화학 제품, 혼합물 및 제제, 이 장의 부제목 3에 명시된 제품 포함, 폴리염화비페닐(PCB), 폴리염화테르페닐(PCT) 또는 폴리브롬화비페닐(PBB) 포함"
382483,"화학 제품, 혼합물 및 제제, 이 장의 부제목 3에 명시된 제품 포함, 트리스(2,3-디브로모프로필)인산염 포함"
382484,"화학 제품, 혼합물 및 제제; 알드린, 캄페클로르(톡사펜), 클로르단, 클로르데콘, DDT(클로르페노탄, 1,1,1-트리클로로-2,2-비스(p-클로로페닐)에탄), 디엘드린, 엔도설판, 엔드린, 헵타클로르 또는 미렉스 함유"
382485,"화학 제품, 혼합물 및 제제, 이 장의 부제목 3에 명시된 제품 포함, 린단(ISO, INN)을 포함한 1,2,3,4,5,6-헥사클로로사이클로헥산(HCH (ISO)) 포함"
382486,"화학 제품, 혼합물 및 제제, 이 장의 부제목 3에 명시된 제품 포함, 펜타클로로벤젠(ISO) 또는 헥사클로로벤젠(ISO) 포함"
382487,"화학 제품, 혼합물 및 제제; 이 장의 부제목 3에 명시된 제품 포함; 과불화옥탄 설폰산, 그 염, 과불화옥탄 설폰아미드 또는 과불화옥탄 설포닐 플루오르화물이 포함된 경우"
382488,"화학 제품, 혼합물 및 제제, 이 장의 부제목 3에 명시된 제품 포함, 테트라, 펜타, 헥사, 헵타 또는 옥타브로모디페닐 에테르 포함"
382489,"화학 제품, 혼합물 및 제제, 이 장의 부제목 3에 명시된 제품 포함, 단쇄 염소화 파라핀 포함"
382491,"화학 제품, 혼합물 및 제제; 주로 (5-에틸-2-메틸-2-산화-1,3,2-디옥사포스피난-5-일)메틸메틸포스포네이트 및 비스[(5-에틸-2-메틸-2-산화-1,3,2-디옥사포스피난-5-일)메틸] 메틸포스포네이트로 구성되어 있습니다."
382492,"화학 제품, 혼합물 및 제제; 메틸 포스 폰산의 폴리 글리콜 에스테르"
382499,"화학 제품, 혼합물 및 제제; n.e.c. 세번 3824호"
382510,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 도시 폐기물
382520,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 하수 슬러지
382530,"다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품, 임상 폐기물"
382541,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 할로겐화 폐 유기 용제
382549,다른 곳에서 지정되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 할로겐화되지 않은 폐유기용제
382550,"다른 곳에서 지정되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 금속 산세액, 유압액, 브레이크액 및 부동액 폐기물"
382561,"다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; (하수 슬러지, 도시 폐기물 또는 27.10에서 다루는 폐기물 제외); 3825의 기타 폐기물; 주로 유기 성분을 포함하는 폐기물"
382569,"다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; (하수 슬러지, 도시 폐기물 또는 27.10에 적용되는 폐기물 제외); 3825의 기타 폐기물; 주로 유기 성분을 포함하는 폐기물은 제외됩니다."
382590,다른 곳에 명시되거나 포함되지 않은 화학 또는 관련 산업의 잔여 제품; 3825 또는 27.10에 명시되어 있습니다.
382600,바이오디젤 및 이들의 혼합물; 석유유 또는 역청광물에서 얻은 오일을 중량 대비 70% 미만으로 함유하지 않거나 함유하지 않은 것
382711,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 다른 곳에서 지정되거나 포함되지 않은 것; 염화불화탄소(CFC) 포함 여부에 관계없이 수소화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소 포함 여부에 관계없이 염화불화탄소(CFC) 포함"
382712,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물(다른 곳에 명시되거나 포함되지 않음), 수소염화불화탄소(HBFC)가 포함된 혼합물"
382713,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물로서 다른 곳에 명시되거나 포함되지 않은 것; 사염화탄소를 포함하는 것"
382714,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물로서 다른 곳에 명시되거나 포함되지 않은 것; 1,1,1-트리클로로에탄(메틸 클로로포름)을 포함하는 것"
382720,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물로서 다른 곳에 명시되거나 포함되지 않은 것; 브로모클로로디플루오로메탄(Halon-1211), 브로모트리플루오로메탄(Halon-1301) 또는 디브로모테트라플루오로에탄(Halon-2402)을 함유하는 것"
382731,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 수소염화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소(HFC)를 포함하거나 포함하지 않지만 염화불화탄소(CFC)를 포함하지 않는 혼합물, SU의 물질이 포함된 혼합물."
382732,"할로겐화 메탄, 에탄, 프로판을 포함하는 혼합물, 염화불화탄소(CFC)가 아닌 수소염화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소(HFC)를 포함하는 혼합물, 소제목 2903.71~2903.75의 물질을 포함하는 혼합물."
382739,"할로겐화 메탄, 에탄 또는 프로판을 포함하는 혼합물, 수소염화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소(HFC)를 포함하거나 포함하지 않으나 염화불화탄소(CFC)를 포함하지 않는 혼합물; 3827.3호 소제목의 n.e.c에 해당하지 않습니다."
382740,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 수소염화불화탄소(HCFC), 과불화탄소(PFC) 또는 수소화불화탄소(HFC)를 포함하거나 포함하지 않으나 염화불화탄소(CFC)를 포함하지 않는 혼합물, 브로모메탄(me."
382751,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 삼불화메탄(HFC-23) 또는 과불화탄소(PFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 삼불화메탄(HFC-2)을 포함하는 혼합물, 삼불화염화탄소를 포함하는 혼합물"
382759,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 트리플루오로메탄(HFC-23) 또는 과불화탄소(PFC)를 포함하고 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 기타 38번 하위 제목에 없는 기타 혼합물."
382761,"메탄, 에탄 또는 프로판의 할로겐화 유도체가 포함된 혼합물, 기타 수소불화탄소(HFC)를 포함하지만 염화불화탄소(CFC) 또는 수소염화불화탄소(HCFC)를 포함하지 않는 혼합물, 1,1,1-트리플루오로에탄이 질량 기준으로 15% 이상 함유된 혼합물, 기타 염화불화탄소와 수소화불화탄소의 혼합물"
